# stan_version_major = 2
# stan_version_minor = 24
# stan_version_patch = 0
# model = lognormal_inf_model
# method = sample (Default)
#   sample
#     num_samples = 25000
#     num_warmup = 25000
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 3
# data
#   file = E:\Aerosols\aerosols\temp.data.R
# init = E:\Aerosols\aerosols\temp.init.R
# random
#   seed = 214200
# output
#   file = output-3.csv
#   diagnostic_file =  (Default)
#   refresh = 2500
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu_mu,mu_sigma,sigma_alpha,sigma_beta,mu,sigma
1.59797e+09,1,1.80442e-07,1,1,0,-1.59796e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252208
1.59797e+09,0.604742,1.80442e-07,1,1,0,-1.59797e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252208
1.59797e+09,0.451986,1.80442e-07,1,1,0,-1.59797e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252208
1.59797e+09,0.667607,1.80442e-07,2,3,0,-1.59797e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252208
1.59798e+09,0.808009,1.80442e-07,3,7,0,-1.59797e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252207
1.59798e+09,0.638302,1.80442e-07,2,3,0,-1.59798e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252207
1.59798e+09,0.618623,1.80442e-07,1,1,0,-1.59798e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252207
1.59798e+09,1,1.80442e-07,1,1,0,-1.59798e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252207
1.59798e+09,0.647334,1.80442e-07,1,1,0,-1.59798e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252207
1.59798e+09,1,1.80442e-07,1,1,0,-1.59798e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252207
1.59798e+09,0.459933,1.80442e-07,1,1,0,-1.59798e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252207
1.59798e+09,0.786456,1.80442e-07,2,3,0,-1.59798e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252207
1.59798e+09,1,1.80442e-07,1,1,0,-1.59798e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252207
1.59798e+09,0.600136,1.80442e-07,2,3,0,-1.59798e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252207
1.59798e+09,0.501428,1.80442e-07,5,31,0,-1.59798e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252207
1.59799e+09,0.688466,1.80442e-07,4,15,0,-1.59798e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252207
1.59799e+09,1,1.80442e-07,1,1,0,-1.59799e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252207
1.59799e+09,0.520335,1.80442e-07,1,1,0,-1.59799e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252207
1.59799e+09,0.634955,1.80442e-07,2,3,0,-1.59799e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252207
1.59799e+09,0.806725,1.80442e-07,2,3,0,-1.59799e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252207
1.59799e+09,0.791897,1.80442e-07,2,3,0,-1.59799e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252206
1.59799e+09,0.797801,1.80442e-07,1,1,0,-1.59799e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252206
1.59799e+09,0.533141,1.80442e-07,3,7,0,-1.59799e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252206
1.59799e+09,0.826149,1.80442e-07,3,7,0,-1.59799e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252206
1.59799e+09,0.780045,1.80442e-07,1,1,0,-1.59799e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252206
1.598e+09,0.666823,1.80442e-07,4,15,0,-1.59799e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252206
1.598e+09,0.719056,1.80442e-07,3,7,0,-1.598e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252206
1.598e+09,0.9715,1.80442e-07,3,7,0,-1.598e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252206
1.59801e+09,1,1.80442e-07,2,3,0,-1.598e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252205
1.59802e+09,0.761699,1.80442e-07,3,7,0,-1.59801e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252205
1.59802e+09,0.97436,1.80442e-07,2,3,0,-1.59802e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252205
1.59802e+09,0.792032,1.80442e-07,2,3,0,-1.59802e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252204
1.59802e+09,0.916035,1.80442e-07,3,7,0,-1.59802e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252204
1.59811e+09,0.254706,1.80442e-07,5,31,0,-1.59802e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252198
1.59811e+09,1,1.80442e-07,2,3,0,-1.59811e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252198
1.59811e+09,1,1.80442e-07,1,1,0,-1.59811e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252198
1.59811e+09,0.664621,1.80442e-07,2,3,0,-1.59811e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252198
1.59811e+09,0.927174,1.80442e-07,3,7,0,-1.59811e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252198
1.59812e+09,0.53904,1.80442e-07,4,15,0,-1.59811e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252198
1.59812e+09,0.453754,1.80442e-07,3,7,0,-1.59812e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252198
1.59812e+09,0.561215,1.80442e-07,3,7,0,-1.59812e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252198
1.59812e+09,0.820665,1.80442e-07,3,7,0,-1.59812e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252197
1.59813e+09,0.705984,1.80442e-07,3,7,0,-1.59812e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252197
1.59813e+09,0.94541,1.80442e-07,1,1,0,-1.59813e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252197
1.59813e+09,0.573453,1.80442e-07,2,3,0,-1.59813e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252197
1.59813e+09,0.352817,1.80442e-07,1,1,0,-1.59813e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252197
1.59813e+09,0.422836,1.80442e-07,4,15,0,-1.59813e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252197
1.59814e+09,1,1.80442e-07,2,3,0,-1.59813e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252196
1.59815e+09,0.643289,1.80442e-07,3,7,0,-1.59814e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252196
1.59822e+09,0.197597,1.80442e-07,6,63,0,-1.59815e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252191
1.59822e+09,1,1.80442e-07,2,3,0,-1.59822e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252191
1.59822e+09,0.79378,1.80442e-07,1,1,0,-1.59822e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252191
1.5983e+09,0.412843,1.80442e-07,5,31,0,-1.59822e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252185
1.5983e+09,1,1.80442e-07,1,1,0,-1.5983e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252185
1.5983e+09,0.885985,1.80442e-07,1,1,0,-1.5983e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252185
1.5983e+09,0.929084,1.80442e-07,1,1,0,-1.5983e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252185
1.5983e+09,0.759892,1.80442e-07,2,3,0,-1.5983e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252185
1.5983e+09,0.773607,1.80442e-07,1,1,0,-1.5983e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252185
1.5983e+09,1,1.80442e-07,1,1,0,-1.5983e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252185
1.5983e+09,1,1.80442e-07,1,1,0,-1.5983e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252185
1.5983e+09,0.687201,1.80442e-07,1,1,0,-1.5983e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252185
1.5983e+09,1,1.80442e-07,3,7,0,-1.5983e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252185
1.5983e+09,0.657058,1.80442e-07,1,1,0,-1.5983e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252185
1.59831e+09,0.512342,1.80442e-07,1,1,0,-1.5983e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252185
1.59831e+09,1,1.80442e-07,1,1,0,-1.59831e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252185
1.59835e+09,0.519478,1.80442e-07,4,15,0,-1.59831e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252182
1.59835e+09,0.390684,1.80442e-07,1,1,0,-1.59835e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252182
1.59835e+09,0.826783,1.80442e-07,2,3,0,-1.59835e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252182
1.59835e+09,0.278766,1.80442e-07,6,63,0,-1.59835e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252182
1.59835e+09,0.787974,1.80442e-07,2,3,0,-1.59835e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252181
1.59835e+09,0.497039,1.80442e-07,2,3,0,-1.59835e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252181
1.59836e+09,0.717704,1.80442e-07,2,3,0,-1.59835e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252181
1.59836e+09,0.430098,1.80442e-07,3,7,0,-1.59836e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252181
1.59836e+09,0.583161,1.80442e-07,2,3,0,-1.59836e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252181
1.5984e+09,0.471656,1.80442e-07,4,15,0,-1.59836e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252178
1.5984e+09,0.474795,1.80442e-07,5,31,0,-1.5984e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252178
1.5984e+09,0.824321,1.80442e-07,2,3,0,-1.5984e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252178
1.5984e+09,0.499431,1.80442e-07,2,3,0,-1.5984e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252178
1.5984e+09,0.999737,1.80442e-07,2,3,0,-1.5984e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252178
1.5984e+09,0.933304,1.80442e-07,3,7,0,-1.5984e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252178
1.5984e+09,0.677527,1.80442e-07,1,1,0,-1.5984e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252178
1.5984e+09,0.980591,1.80442e-07,2,3,0,-1.5984e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252178
1.5984e+09,0.776784,1.80442e-07,2,3,0,-1.5984e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252178
1.5984e+09,1,1.80442e-07,1,1,0,-1.5984e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252178
1.5984e+09,0.567533,1.80442e-07,1,1,0,-1.5984e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252178
1.59841e+09,0.941166,1.80442e-07,2,3,0,-1.5984e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252178
1.59841e+09,0.626529,1.80442e-07,1,1,0,-1.59841e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252178
1.59841e+09,1,1.80442e-07,2,3,0,-1.59841e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252178
1.59841e+09,0.843075,1.80442e-07,1,1,0,-1.59841e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252178
1.59841e+09,1,1.80442e-07,1,1,0,-1.59841e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252178
1.59841e+09,0.43675,1.80442e-07,1,1,0,-1.59841e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252178
1.59841e+09,0.350518,1.80442e-07,1,1,0,-1.59841e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252178
1.59841e+09,0.531037,1.80442e-07,3,7,0,-1.59841e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252177
1.59842e+09,0.874117,1.80442e-07,3,7,0,-1.59841e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252177
1.59842e+09,1,1.80442e-07,1,1,0,-1.59842e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252177
1.59843e+09,0.948643,1.80442e-07,3,7,0,-1.59842e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252176
1.59843e+09,1,1.80442e-07,1,1,0,-1.59843e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252176
1.59843e+09,0.61599,1.80442e-07,3,7,0,-1.59843e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252176
1.59843e+09,0.931568,1.80442e-07,2,3,0,-1.59843e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252176
1.59844e+09,1,1.80442e-07,1,1,0,-1.59843e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252176
1.59844e+09,0.770412,1.80442e-07,2,3,0,-1.59844e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252176
1.59844e+09,0.917777,1.80442e-07,2,3,0,-1.59844e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252176
1.59844e+09,0.552173,1.80442e-07,2,3,0,-1.59844e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252176
1.59844e+09,0.71522,1.80442e-07,3,7,0,-1.59844e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252175
1.59844e+09,0.990266,1.80442e-07,2,3,0,-1.59844e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252175
1.59844e+09,0.693176,1.80442e-07,1,1,0,-1.59844e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252175
1.59845e+09,0.797591,1.80442e-07,3,7,0,-1.59844e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252175
1.59845e+09,0.955253,1.80442e-07,2,3,0,-1.59845e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252175
1.59845e+09,0.673941,1.80442e-07,1,1,0,-1.59845e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252175
1.59845e+09,1,1.80442e-07,1,1,0,-1.59845e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252175
1.59845e+09,0.699413,1.80442e-07,2,3,0,-1.59845e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252174
1.59846e+09,0.814996,1.80442e-07,3,7,0,-1.59845e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252174
1.59847e+09,0.675561,1.80442e-07,4,15,0,-1.59846e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252174
1.59847e+09,0.628141,1.80442e-07,2,3,0,-1.59847e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252174
1.59847e+09,1,1.80442e-07,1,1,0,-1.59847e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252174
1.59847e+09,0.882106,1.80442e-07,2,3,0,-1.59847e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252173
1.59847e+09,0.722666,1.80442e-07,2,3,0,-1.59847e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252173
1.59849e+09,0.318845,1.80442e-07,5,31,0,-1.59847e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252172
1.59849e+09,0.589624,1.80442e-07,1,1,0,-1.59849e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252172
1.59849e+09,0.177305,1.80442e-07,6,63,0,-1.59849e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252172
1.59849e+09,0.390962,1.80442e-07,1,1,0,-1.59849e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252172
1.59849e+09,1,1.80442e-07,1,1,0,-1.59849e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252172
1.59849e+09,0.740718,1.80442e-07,3,7,0,-1.59849e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252172
1.59849e+09,1,1.80442e-07,1,1,0,-1.59849e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252172
1.5985e+09,0.857258,1.80442e-07,3,7,0,-1.59849e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252172
1.5985e+09,0.437025,1.80442e-07,4,15,0,-1.5985e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252171
1.5985e+09,0.573787,1.80442e-07,5,31,0,-1.5985e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252171
1.5985e+09,0.280044,1.80442e-07,1,1,0,-1.5985e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252171
1.5985e+09,0.402842,1.80442e-07,2,3,0,-1.5985e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252171
1.59851e+09,0.941429,1.80442e-07,3,7,0,-1.5985e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252171
1.59851e+09,0.992308,1.80442e-07,1,1,0,-1.59851e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252171
1.59851e+09,1,1.80442e-07,1,1,0,-1.59851e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252171
1.59851e+09,0.635034,1.80442e-07,2,3,0,-1.59851e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252171
1.59851e+09,0.696481,1.80442e-07,2,3,0,-1.59851e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252171
1.59851e+09,1,1.80442e-07,1,1,0,-1.59851e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252171
1.59851e+09,0.714209,1.80442e-07,3,7,0,-1.59851e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.25217
1.59851e+09,0.627565,1.80442e-07,2,3,0,-1.59851e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.25217
1.59852e+09,0.999962,1.80442e-07,2,3,0,-1.59851e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.25217
1.59852e+09,1,1.80442e-07,1,1,0,-1.59852e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.25217
1.59852e+09,0.726585,1.80442e-07,1,1,0,-1.59852e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.25217
1.59852e+09,0.861584,1.80442e-07,2,3,0,-1.59852e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.25217
1.59852e+09,0.887233,1.80442e-07,2,3,0,-1.59852e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.25217
1.59852e+09,1,1.80442e-07,1,1,0,-1.59852e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.25217
1.59853e+09,0.409222,1.80442e-07,5,31,0,-1.59852e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252169
1.59853e+09,0.607293,1.80442e-07,2,3,0,-1.59853e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252169
1.59853e+09,0.631178,1.80442e-07,1,1,0,-1.59853e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252169
1.59854e+09,0.860185,1.80442e-07,2,3,0,-1.59853e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252169
1.59854e+09,0.887182,1.80442e-07,3,7,0,-1.59854e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252168
1.59854e+09,1,1.80442e-07,1,1,0,-1.59854e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252168
1.59854e+09,0.499435,1.80442e-07,1,1,0,-1.59854e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252168
1.59854e+09,0.619001,1.80442e-07,1,1,0,-1.59854e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252168
1.59855e+09,0.458695,1.80442e-07,4,15,0,-1.59854e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252168
1.59855e+09,1,1.80442e-07,1,1,0,-1.59855e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252168
1.59855e+09,0.771778,1.80442e-07,2,3,0,-1.59855e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252168
1.59855e+09,1,1.80442e-07,1,1,0,-1.59855e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252168
1.59855e+09,0.831855,1.80442e-07,2,3,0,-1.59855e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252168
1.59855e+09,0.441125,1.80442e-07,1,1,0,-1.59855e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252168
1.59855e+09,0.665501,1.80442e-07,1,1,0,-1.59855e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252168
1.59858e+09,0.349471,1.80442e-07,5,31,0,-1.59855e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252166
1.59859e+09,1,1.80442e-07,1,1,0,-1.59858e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252165
1.59859e+09,0.61461,1.80442e-07,1,1,0,-1.59859e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252165
1.59859e+09,0.676915,1.80442e-07,2,3,0,-1.59859e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252165
1.59859e+09,0.776692,1.80442e-07,1,1,0,-1.59859e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252165
1.59859e+09,0.920989,1.80442e-07,3,7,0,-1.59859e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252165
1.59859e+09,0.847486,1.80442e-07,2,3,0,-1.59859e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252165
1.59859e+09,1,1.80442e-07,1,1,0,-1.59859e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252165
1.5986e+09,0.75854,1.80442e-07,3,7,0,-1.59859e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252164
1.5986e+09,1,1.80442e-07,1,1,0,-1.5986e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252164
1.5986e+09,0.83842,1.80442e-07,2,3,0,-1.5986e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252164
1.59861e+09,0.967124,1.80442e-07,3,7,0,-1.5986e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252164
1.59861e+09,0.870509,1.80442e-07,2,3,0,-1.59861e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252164
1.59862e+09,0.436809,1.80442e-07,4,15,0,-1.59861e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252163
1.59862e+09,0.904651,1.80442e-07,2,3,0,-1.59862e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252163
1.59863e+09,0.826351,1.80442e-07,3,7,0,-1.59862e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252163
1.59863e+09,0.816008,1.80442e-07,1,1,0,-1.59863e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252163
1.59863e+09,0.849469,1.80442e-07,2,3,0,-1.59863e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252163
1.59863e+09,0.860159,1.80442e-07,2,3,0,-1.59863e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252162
1.59864e+09,0.788843,1.80442e-07,4,15,0,-1.59863e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252161
1.59865e+09,0.506668,1.80442e-07,3,7,0,-1.59864e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252161
1.59865e+09,0.908075,1.80442e-07,1,1,0,-1.59865e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252161
1.59865e+09,0.944689,1.80442e-07,2,3,0,-1.59865e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252161
1.59865e+09,0.564054,1.80442e-07,1,1,0,-1.59865e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252161
1.59865e+09,0.782499,1.80442e-07,1,1,0,-1.59865e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252161
1.59865e+09,0.8666,1.80442e-07,2,3,0,-1.59865e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252161
1.59865e+09,0.725783,1.80442e-07,2,3,0,-1.59865e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252161
1.59865e+09,0.577415,1.80442e-07,1,1,0,-1.59865e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252161
1.59865e+09,1,1.80442e-07,2,3,0,-1.59865e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252161
1.59868e+09,0.53815,1.80442e-07,4,15,0,-1.59865e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252159
1.59868e+09,0.51693,1.80442e-07,4,15,0,-1.59868e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252159
1.59868e+09,0.663941,1.80442e-07,1,1,0,-1.59868e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252159
1.59868e+09,0.908069,1.80442e-07,3,7,0,-1.59868e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252159
1.59869e+09,0.451985,1.80442e-07,2,3,0,-1.59868e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252159
1.59869e+09,0.943382,1.80442e-07,2,3,0,-1.59869e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252158
1.59869e+09,0.931292,1.80442e-07,2,3,0,-1.59869e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252158
1.59869e+09,0.974112,1.80442e-07,3,7,0,-1.59869e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252158
1.59869e+09,0.509549,1.80442e-07,2,3,0,-1.59869e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252158
1.5987e+09,0.951047,1.80442e-07,2,3,0,-1.59869e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252158
1.5987e+09,0.750407,1.80442e-07,1,1,0,-1.5987e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252158
1.5987e+09,0.923197,1.80442e-07,1,1,0,-1.5987e+09,-0.289157,0.0100477,1.99918,2.24901,0.548983,0.252158
