# stan_version_major = 2
# stan_version_minor = 24
# stan_version_patch = 0
# model = lognormal_inf_model
# method = sample (Default)
#   sample
#     num_samples = 25000
#     num_warmup = 25000
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 1
# data
#   file = E:\Aerosols\aerosols\temp.data.R
# init = E:\Aerosols\aerosols\temp.init.R
# random
#   seed = 214200
# output
#   file = output-1.csv
#   diagnostic_file =  (Default)
#   refresh = 2500
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu_mu,mu_sigma,sigma_alpha,sigma_beta,mu,sigma
1.62008e+09,0.941329,2.93386e-07,1,1,0,-1.62008e+09,-0.306945,0.0100041,1.99992,2.24957,4.19495,0.441726
1.62008e+09,0.852335,2.93386e-07,1,1,0,-1.62008e+09,-0.306945,0.0100041,1.99992,2.24957,4.19495,0.441726
1.62009e+09,0.809674,2.93386e-07,3,7,0,-1.62008e+09,-0.306945,0.0100041,1.99992,2.24957,4.19495,0.441726
1.62009e+09,1,2.93386e-07,1,1,0,-1.62009e+09,-0.306945,0.0100041,1.99992,2.24957,4.19495,0.441726
1.62009e+09,0.52135,2.93386e-07,1,1,0,-1.62009e+09,-0.306945,0.0100041,1.99992,2.24957,4.19496,0.441726
1.6201e+09,0.0624027,2.93386e-07,7,127,0,-1.62009e+09,-0.306945,0.0100041,1.99992,2.24957,4.195,0.441726
1.6201e+09,0.849423,2.93386e-07,2,3,0,-1.6201e+09,-0.306945,0.0100041,1.99992,2.24957,4.19501,0.441726
1.62011e+09,0.652917,2.93386e-07,3,7,0,-1.6201e+09,-0.306945,0.0100041,1.99992,2.24957,4.19501,0.441726
1.62011e+09,0.878822,2.93386e-07,2,3,0,-1.62011e+09,-0.306945,0.0100041,1.99992,2.24957,4.19502,0.441726
1.62011e+09,0.224929,2.93386e-07,5,31,0,-1.62011e+09,-0.306945,0.0100041,1.99992,2.24957,4.19502,0.441726
1.62011e+09,0.927002,2.93386e-07,2,3,0,-1.62011e+09,-0.306945,0.0100041,1.99992,2.24957,4.19502,0.441726
1.62011e+09,0.745415,2.93386e-07,3,7,0,-1.62011e+09,-0.306945,0.0100041,1.99992,2.24957,4.19503,0.441726
1.62011e+09,1,2.93386e-07,2,3,0,-1.62011e+09,-0.306945,0.0100041,1.99992,2.24957,4.19503,0.441726
1.62011e+09,0.663453,2.93386e-07,3,7,0,-1.62011e+09,-0.306945,0.0100041,1.99992,2.24957,4.19503,0.441726
1.62011e+09,0.907658,2.93386e-07,2,3,0,-1.62011e+09,-0.306945,0.0100041,1.99992,2.24957,4.19504,0.441726
1.62011e+09,0.474139,2.93386e-07,4,15,0,-1.62011e+09,-0.306945,0.0100041,1.99992,2.24957,4.19504,0.441726
1.62011e+09,0.805465,2.93386e-07,2,3,0,-1.62011e+09,-0.306945,0.0100041,1.99992,2.24957,4.19504,0.441726
1.62011e+09,0.993734,2.93386e-07,1,1,0,-1.62011e+09,-0.306945,0.0100041,1.99992,2.24957,4.19504,0.441726
1.62011e+09,0.994562,2.93386e-07,1,1,0,-1.62011e+09,-0.306945,0.0100041,1.99992,2.24957,4.19504,0.441726
1.62011e+09,0.665125,2.93386e-07,2,3,0,-1.62011e+09,-0.306945,0.0100041,1.99992,2.24957,4.19504,0.441726
1.62012e+09,1,2.93386e-07,1,1,0,-1.62011e+09,-0.306945,0.0100041,1.99992,2.24957,4.19504,0.441726
1.62012e+09,0.613626,2.93386e-07,2,3,0,-1.62012e+09,-0.306945,0.0100041,1.99992,2.24957,4.19504,0.441726
1.62012e+09,0.842441,2.93386e-07,1,1,0,-1.62012e+09,-0.306945,0.0100041,1.99992,2.24957,4.19504,0.441726
1.62012e+09,0.911764,2.93386e-07,1,1,0,-1.62012e+09,-0.306945,0.0100041,1.99992,2.24957,4.19505,0.441726
1.62012e+09,1,2.93386e-07,1,1,0,-1.62012e+09,-0.306945,0.0100041,1.99992,2.24957,4.19505,0.441726
1.62012e+09,0.903562,2.93386e-07,2,3,0,-1.62012e+09,-0.306945,0.0100041,1.99992,2.24957,4.19505,0.441726
1.62012e+09,0.42734,2.93386e-07,3,7,0,-1.62012e+09,-0.306945,0.0100041,1.99992,2.24957,4.19505,0.441726
1.62012e+09,0.902274,2.93386e-07,2,3,0,-1.62012e+09,-0.306945,0.0100041,1.99992,2.24957,4.19505,0.441726
1.62012e+09,0.882155,2.93386e-07,2,3,0,-1.62012e+09,-0.306945,0.0100041,1.99992,2.24957,4.19506,0.441726
1.62012e+09,0.166269,2.93386e-07,5,31,0,-1.62012e+09,-0.306945,0.0100041,1.99992,2.24957,4.19506,0.441726
1.62012e+09,0.727691,2.93386e-07,1,1,0,-1.62012e+09,-0.306945,0.0100041,1.99992,2.24957,4.19506,0.441726
1.62012e+09,1,2.93386e-07,1,1,0,-1.62012e+09,-0.306945,0.0100041,1.99992,2.24957,4.19506,0.441726
1.62012e+09,0.78805,2.93386e-07,1,1,0,-1.62012e+09,-0.306945,0.0100041,1.99992,2.24957,4.19506,0.441726
1.62012e+09,0.922051,2.93386e-07,1,1,0,-1.62012e+09,-0.306945,0.0100041,1.99992,2.24957,4.19506,0.441726
1.62012e+09,0.97844,2.93386e-07,2,3,0,-1.62012e+09,-0.306945,0.0100041,1.99992,2.24957,4.19507,0.441726
1.62012e+09,1,2.93386e-07,1,1,0,-1.62012e+09,-0.306945,0.0100041,1.99992,2.24957,4.19507,0.441726
1.62012e+09,0.776308,2.93386e-07,2,3,0,-1.62012e+09,-0.306945,0.0100041,1.99992,2.24957,4.19507,0.441726
1.62012e+09,0.780882,2.93386e-07,1,1,0,-1.62012e+09,-0.306945,0.0100041,1.99992,2.24957,4.19507,0.441726
1.62013e+09,0.764065,2.93386e-07,2,3,0,-1.62012e+09,-0.306945,0.0100041,1.99992,2.24957,4.19508,0.441726
1.62013e+09,0.386819,2.93386e-07,4,15,0,-1.62013e+09,-0.306945,0.0100041,1.99992,2.24957,4.19508,0.441726
1.62013e+09,0.673662,2.93386e-07,2,3,0,-1.62013e+09,-0.306945,0.0100041,1.99992,2.24957,4.19508,0.441726
1.62013e+09,0.686046,2.93386e-07,1,1,0,-1.62013e+09,-0.306945,0.0100041,1.99992,2.24957,4.19508,0.441726
1.62013e+09,0.929526,2.93386e-07,2,3,0,-1.62013e+09,-0.306945,0.0100041,1.99992,2.24957,4.19509,0.441726
1.62013e+09,0.707589,2.93386e-07,2,3,0,-1.62013e+09,-0.306945,0.0100041,1.99992,2.24957,4.19509,0.441726
1.62013e+09,0.836738,2.93386e-07,3,7,0,-1.62013e+09,-0.306945,0.0100041,1.99992,2.24957,4.1951,0.441726
1.62013e+09,0.979415,2.93386e-07,2,3,0,-1.62013e+09,-0.306945,0.0100041,1.99992,2.24957,4.1951,0.441726
1.62013e+09,0.976268,2.93386e-07,2,3,0,-1.62013e+09,-0.306945,0.0100041,1.99992,2.24957,4.1951,0.441726
1.62014e+09,0.628888,2.93386e-07,3,7,0,-1.62013e+09,-0.306945,0.0100041,1.99992,2.24957,4.19511,0.441726
1.62014e+09,0.591392,2.93386e-07,1,1,0,-1.62014e+09,-0.306945,0.0100041,1.99992,2.24957,4.19511,0.441726
1.62014e+09,0.652973,2.93386e-07,1,1,0,-1.62014e+09,-0.306945,0.0100041,1.99992,2.24957,4.19511,0.441726
1.62014e+09,0.744119,2.93386e-07,2,3,0,-1.62014e+09,-0.306945,0.0100041,1.99992,2.24957,4.19511,0.441726
1.62014e+09,0.730878,2.93386e-07,1,1,0,-1.62014e+09,-0.306945,0.0100041,1.99992,2.24957,4.19511,0.441726
1.62014e+09,0.868043,2.93386e-07,2,3,0,-1.62014e+09,-0.306945,0.0100041,1.99992,2.24957,4.19511,0.441726
1.62014e+09,1,2.93386e-07,2,3,0,-1.62014e+09,-0.306945,0.0100041,1.99992,2.24957,4.19512,0.441726
1.62014e+09,1,2.93386e-07,1,1,0,-1.62014e+09,-0.306945,0.0100041,1.99992,2.24957,4.19512,0.441726
1.62014e+09,0.943355,2.93386e-07,1,1,0,-1.62014e+09,-0.306945,0.0100041,1.99992,2.24957,4.19512,0.441726
1.62015e+09,0.16479,2.93386e-07,5,31,0,-1.62014e+09,-0.306945,0.0100041,1.99992,2.24957,4.19515,0.441726
1.62015e+09,0.770604,2.93386e-07,2,3,0,-1.62015e+09,-0.306945,0.0100041,1.99992,2.24957,4.19515,0.441726
1.62015e+09,1,2.93386e-07,1,1,0,-1.62015e+09,-0.306945,0.0100041,1.99992,2.24957,4.19515,0.441726
1.62015e+09,0.750027,2.93386e-07,2,3,0,-1.62015e+09,-0.306945,0.0100041,1.99992,2.24957,4.19515,0.441726
1.62015e+09,0.892235,2.93386e-07,2,3,0,-1.62015e+09,-0.306945,0.0100041,1.99992,2.24957,4.19516,0.441726
1.62015e+09,0.490589,2.93386e-07,4,15,0,-1.62015e+09,-0.306945,0.0100041,1.99992,2.24957,4.19516,0.441726
1.62015e+09,0.556501,2.93386e-07,1,1,0,-1.62015e+09,-0.306945,0.0100041,1.99992,2.24957,4.19516,0.441726
1.62015e+09,1,2.93386e-07,1,1,0,-1.62015e+09,-0.306945,0.0100041,1.99992,2.24957,4.19516,0.441726
1.62015e+09,0.842322,2.93386e-07,1,1,0,-1.62015e+09,-0.306945,0.0100041,1.99992,2.24957,4.19516,0.441726
1.62016e+09,0.904853,2.93386e-07,2,3,0,-1.62015e+09,-0.306945,0.0100041,1.99992,2.24957,4.19517,0.441726
1.62016e+09,0.9031,2.93386e-07,2,3,0,-1.62016e+09,-0.306945,0.0100041,1.99992,2.24957,4.19517,0.441726
1.62016e+09,0.720041,2.93386e-07,2,3,0,-1.62016e+09,-0.306945,0.0100041,1.99992,2.24957,4.19517,0.441726
1.62016e+09,0.63201,2.93386e-07,1,1,0,-1.62016e+09,-0.306945,0.0100041,1.99992,2.24957,4.19517,0.441726
1.62016e+09,1,2.93386e-07,1,1,0,-1.62016e+09,-0.306945,0.0100041,1.99992,2.24957,4.19517,0.441726
1.62016e+09,0.794159,2.93386e-07,2,3,0,-1.62016e+09,-0.306945,0.0100041,1.99992,2.24957,4.19517,0.441726
1.62016e+09,0.652659,2.93386e-07,2,3,0,-1.62016e+09,-0.306945,0.0100041,1.99992,2.24957,4.19517,0.441726
1.62016e+09,0.79472,2.93386e-07,2,3,0,-1.62016e+09,-0.306945,0.0100041,1.99992,2.24957,4.19517,0.441726
1.62016e+09,1,2.93386e-07,1,1,0,-1.62016e+09,-0.306945,0.0100041,1.99992,2.24957,4.19518,0.441726
1.62016e+09,0.669911,2.93386e-07,2,3,0,-1.62016e+09,-0.306945,0.0100041,1.99992,2.24957,4.19518,0.441726
1.62016e+09,1,2.93386e-07,1,1,0,-1.62016e+09,-0.306945,0.0100041,1.99992,2.24957,4.19518,0.441726
1.62016e+09,0.739074,2.93386e-07,2,3,0,-1.62016e+09,-0.306945,0.0100041,1.99992,2.24957,4.19518,0.441726
1.62016e+09,0.964437,2.93386e-07,1,1,0,-1.62016e+09,-0.306945,0.0100041,1.99992,2.24957,4.19518,0.441726
1.62016e+09,0.708519,2.93386e-07,2,3,0,-1.62016e+09,-0.306945,0.0100041,1.99992,2.24957,4.19519,0.441726
1.62016e+09,0.0289195,2.93386e-07,8,255,0,-1.62016e+09,-0.306945,0.0100041,1.99992,2.24957,4.1952,0.441726
1.62017e+09,0.827405,2.93386e-07,2,3,0,-1.62016e+09,-0.306945,0.0100041,1.99992,2.24957,4.1952,0.441726
1.62017e+09,0.416018,2.93386e-07,4,15,0,-1.62017e+09,-0.306945,0.0100041,1.99992,2.24957,4.19522,0.441726
1.62017e+09,0.686309,2.93386e-07,2,3,0,-1.62017e+09,-0.306945,0.0100041,1.99992,2.24957,4.19522,0.441726
1.62017e+09,0.9661,2.93386e-07,2,3,0,-1.62017e+09,-0.306945,0.0100041,1.99992,2.24957,4.19523,0.441726
1.62018e+09,0.501088,2.93386e-07,3,7,0,-1.62017e+09,-0.306945,0.0100041,1.99992,2.24957,4.19523,0.441726
1.62018e+09,0.98393,2.93386e-07,2,3,0,-1.62018e+09,-0.306945,0.0100041,1.99992,2.24957,4.19523,0.441726
1.62018e+09,0.422909,2.93386e-07,4,15,0,-1.62018e+09,-0.306945,0.0100041,1.99992,2.24957,4.19523,0.441726
1.62018e+09,0.711724,2.93386e-07,2,3,0,-1.62018e+09,-0.306945,0.0100041,1.99992,2.24957,4.19523,0.441726
1.62018e+09,0.853101,2.93386e-07,2,3,0,-1.62018e+09,-0.306945,0.0100041,1.99992,2.24957,4.19524,0.441726
1.62018e+09,0.727288,2.93386e-07,1,1,0,-1.62018e+09,-0.306945,0.0100041,1.99992,2.24957,4.19524,0.441726
1.62018e+09,0.840985,2.93386e-07,3,7,0,-1.62018e+09,-0.306945,0.0100041,1.99992,2.24957,4.19524,0.441726
1.62018e+09,0.862002,2.93386e-07,2,3,0,-1.62018e+09,-0.306945,0.0100041,1.99992,2.24957,4.19525,0.441726
1.62018e+09,1,2.93386e-07,1,1,0,-1.62018e+09,-0.306945,0.0100041,1.99992,2.24957,4.19525,0.441726
1.62018e+09,0.68207,2.93386e-07,2,3,0,-1.62018e+09,-0.306945,0.0100041,1.99992,2.24957,4.19526,0.441726
1.62018e+09,0.947123,2.93386e-07,2,3,0,-1.62018e+09,-0.306945,0.0100041,1.99992,2.24957,4.19526,0.441726
1.62019e+09,0.775904,2.93386e-07,3,7,0,-1.62018e+09,-0.306945,0.0100041,1.99992,2.24957,4.19528,0.441726
1.62019e+09,0.912398,2.93386e-07,2,3,0,-1.62019e+09,-0.306945,0.0100041,1.99992,2.24957,4.19528,0.441726
1.62019e+09,0.0508103,2.93386e-07,7,127,0,-1.62019e+09,-0.306945,0.0100041,1.99992,2.24957,4.19529,0.441726
1.62019e+09,0.565173,2.93386e-07,2,3,0,-1.62019e+09,-0.306945,0.0100041,1.99992,2.24957,4.19529,0.441726
1.62019e+09,0.821361,2.93386e-07,2,3,0,-1.62019e+09,-0.306945,0.0100041,1.99992,2.24957,4.19529,0.441726
1.62019e+09,0.233493,2.93386e-07,5,31,0,-1.62019e+09,-0.306945,0.0100041,1.99992,2.24957,4.19529,0.441726
1.62019e+09,0.77304,2.93386e-07,1,1,0,-1.62019e+09,-0.306945,0.0100041,1.99992,2.24957,4.19529,0.441726
1.62019e+09,0.800114,2.93386e-07,1,1,0,-1.62019e+09,-0.306945,0.0100041,1.99992,2.24957,4.19529,0.441726
1.62019e+09,0.638935,2.93386e-07,3,7,0,-1.62019e+09,-0.306945,0.0100041,1.99992,2.24957,4.19529,0.441726
1.6202e+09,0.919317,2.93386e-07,1,1,0,-1.62019e+09,-0.306945,0.0100041,1.99992,2.24957,4.19529,0.441726
1.6202e+09,0.971005,2.93386e-07,2,3,0,-1.6202e+09,-0.306945,0.0100041,1.99992,2.24957,4.1953,0.441726
1.6202e+09,0.700824,2.93386e-07,1,1,0,-1.6202e+09,-0.306945,0.0100041,1.99992,2.24957,4.1953,0.441726
1.6202e+09,1,2.93386e-07,1,1,0,-1.6202e+09,-0.306945,0.0100041,1.99992,2.24957,4.1953,0.441726
1.6202e+09,0.93726,2.93386e-07,2,3,0,-1.6202e+09,-0.306945,0.0100041,1.99992,2.24957,4.1953,0.441726
1.6202e+09,0.0220127,2.93386e-07,7,130,1,-1.6202e+09,-0.306945,0.0100041,1.99992,2.24957,4.1953,0.441726
1.6202e+09,0.935534,2.93386e-07,2,3,0,-1.6202e+09,-0.306945,0.0100041,1.99992,2.24957,4.1953,0.441726
1.6202e+09,0.569938,2.93386e-07,3,7,0,-1.6202e+09,-0.306945,0.0100041,1.99992,2.24957,4.19531,0.441726
1.6202e+09,0.82666,2.93386e-07,2,3,0,-1.6202e+09,-0.306945,0.0100041,1.99992,2.24957,4.19531,0.441726
1.6202e+09,0.71878,2.93386e-07,1,1,0,-1.6202e+09,-0.306945,0.0100041,1.99992,2.24957,4.19531,0.441726
1.6202e+09,0.487783,2.93386e-07,3,7,0,-1.6202e+09,-0.306945,0.0100041,1.99992,2.24957,4.19532,0.441726
1.6202e+09,0.904406,2.93386e-07,1,1,0,-1.6202e+09,-0.306945,0.0100041,1.99992,2.24957,4.19532,0.441726
1.6202e+09,0.809034,2.93386e-07,2,3,0,-1.6202e+09,-0.306945,0.0100041,1.99992,2.24957,4.19532,0.441726
1.6202e+09,0.881706,2.93386e-07,2,3,0,-1.6202e+09,-0.306945,0.0100041,1.99992,2.24957,4.19532,0.441726
1.62021e+09,0.634066,2.93386e-07,3,7,0,-1.6202e+09,-0.306945,0.0100041,1.99992,2.24957,4.19533,0.441726
1.62021e+09,0.59907,2.93386e-07,3,7,0,-1.62021e+09,-0.306945,0.0100041,1.99992,2.24957,4.19534,0.441726
1.62021e+09,0.514164,2.93386e-07,4,15,0,-1.62021e+09,-0.306945,0.0100041,1.99992,2.24957,4.19534,0.441726
1.62021e+09,0.884695,2.93386e-07,2,3,0,-1.62021e+09,-0.306945,0.0100041,1.99992,2.24957,4.19534,0.441726
1.62021e+09,1,2.93386e-07,1,1,0,-1.62021e+09,-0.306945,0.0100041,1.99992,2.24957,4.19534,0.441726
1.62021e+09,0.696872,2.93386e-07,2,3,0,-1.62021e+09,-0.306945,0.0100041,1.99992,2.24957,4.19534,0.441726
1.62021e+09,1,2.93386e-07,2,3,0,-1.62021e+09,-0.306945,0.0100041,1.99992,2.24957,4.19535,0.441726
1.62021e+09,0.604001,2.93386e-07,3,7,0,-1.62021e+09,-0.306945,0.0100041,1.99992,2.24957,4.19535,0.441726
1.62021e+09,0.85807,2.93386e-07,3,7,0,-1.62021e+09,-0.306945,0.0100041,1.99992,2.24957,4.19535,0.441726
1.62021e+09,0.773329,2.93386e-07,2,3,0,-1.62021e+09,-0.306945,0.0100041,1.99992,2.24957,4.19535,0.441726
1.62021e+09,0.760147,2.93386e-07,2,3,0,-1.62021e+09,-0.306945,0.0100041,1.99992,2.24957,4.19535,0.441726
1.62021e+09,0.726534,2.93386e-07,1,1,0,-1.62021e+09,-0.306945,0.0100041,1.99992,2.24957,4.19535,0.441726
1.62021e+09,0.744801,2.93386e-07,1,1,0,-1.62021e+09,-0.306945,0.0100041,1.99992,2.24957,4.19535,0.441726
1.62022e+09,0.881973,2.93386e-07,1,1,0,-1.62021e+09,-0.306945,0.0100041,1.99992,2.24957,4.19535,0.441726
1.62022e+09,0.878679,2.93386e-07,2,3,0,-1.62022e+09,-0.306945,0.0100041,1.99992,2.24957,4.19536,0.441726
1.62022e+09,0.775976,2.93386e-07,2,3,0,-1.62022e+09,-0.306945,0.0100041,1.99992,2.24957,4.19536,0.441726
1.62022e+09,0.932125,2.93386e-07,2,3,0,-1.62022e+09,-0.306945,0.0100041,1.99992,2.24957,4.19536,0.441726
1.62022e+09,0.9129,2.93386e-07,1,1,0,-1.62022e+09,-0.306945,0.0100041,1.99992,2.24957,4.19536,0.441726
1.62022e+09,0.437458,2.93386e-07,4,15,0,-1.62022e+09,-0.306945,0.0100041,1.99992,2.24957,4.19536,0.441726
1.62022e+09,0.123652,2.93386e-07,6,63,0,-1.62022e+09,-0.306945,0.0100041,1.99992,2.24957,4.19537,0.441726
1.62022e+09,1,2.93386e-07,1,1,0,-1.62022e+09,-0.306945,0.0100041,1.99992,2.24957,4.19537,0.441726
1.62022e+09,0.626927,2.93386e-07,2,3,0,-1.62022e+09,-0.306945,0.0100041,1.99992,2.24957,4.19537,0.441726
1.62022e+09,0.779455,2.93386e-07,2,3,0,-1.62022e+09,-0.306945,0.0100041,1.99992,2.24957,4.19538,0.441726
1.62022e+09,0.433412,2.93386e-07,4,15,0,-1.62022e+09,-0.306945,0.0100041,1.99992,2.24957,4.19538,0.441726
1.62022e+09,1,2.93386e-07,1,1,0,-1.62022e+09,-0.306945,0.0100041,1.99992,2.24957,4.19538,0.441726
1.62022e+09,0.424052,2.93386e-07,4,15,0,-1.62022e+09,-0.306945,0.0100041,1.99992,2.24957,4.19538,0.441726
1.62023e+09,0.793144,2.93386e-07,2,3,0,-1.62022e+09,-0.306945,0.0100041,1.99992,2.24957,4.19539,0.441726
1.62023e+09,1,2.93386e-07,1,1,0,-1.62023e+09,-0.306945,0.0100041,1.99992,2.24957,4.19539,0.441726
1.62023e+09,0.89046,2.93386e-07,1,1,0,-1.62023e+09,-0.306945,0.0100041,1.99992,2.24957,4.19539,0.441726
1.62023e+09,1,2.93386e-07,1,1,0,-1.62023e+09,-0.306945,0.0100041,1.99992,2.24957,4.19539,0.441726
1.62023e+09,0.66165,2.93386e-07,3,7,0,-1.62023e+09,-0.306945,0.0100041,1.99992,2.24957,4.19539,0.441726
1.62023e+09,0.961705,2.93386e-07,1,1,0,-1.62023e+09,-0.306945,0.0100041,1.99992,2.24957,4.19539,0.441726
1.62023e+09,1,2.93386e-07,1,1,0,-1.62023e+09,-0.306945,0.0100041,1.99992,2.24957,4.19539,0.441726
1.62023e+09,0.740286,2.93386e-07,2,3,0,-1.62023e+09,-0.306945,0.0100041,1.99992,2.24957,4.1954,0.441726
1.62023e+09,0.526136,2.93386e-07,4,15,0,-1.62023e+09,-0.306945,0.0100041,1.99992,2.24957,4.1954,0.441726
1.62023e+09,0.487548,2.93386e-07,4,15,0,-1.62023e+09,-0.306945,0.0100041,1.99992,2.24957,4.19541,0.441726
1.62023e+09,0.538152,2.93386e-07,3,7,0,-1.62023e+09,-0.306945,0.0100041,1.99992,2.24957,4.19541,0.441726
1.62023e+09,0.610178,2.93386e-07,3,7,0,-1.62023e+09,-0.306945,0.0100041,1.99992,2.24957,4.19541,0.441726
1.62023e+09,1,2.93386e-07,2,3,0,-1.62023e+09,-0.306945,0.0100041,1.99992,2.24957,4.19541,0.441726
1.62024e+09,0.734062,2.93386e-07,2,3,0,-1.62023e+09,-0.306945,0.0100041,1.99992,2.24957,4.19542,0.441726
1.62024e+09,0.640725,2.93386e-07,1,1,0,-1.62024e+09,-0.306945,0.0100041,1.99992,2.24957,4.19542,0.441726
1.62024e+09,0.280015,2.93386e-07,4,15,0,-1.62024e+09,-0.306945,0.0100041,1.99992,2.24957,4.19542,0.441726
1.62024e+09,0.722295,2.93386e-07,1,1,0,-1.62024e+09,-0.306945,0.0100041,1.99992,2.24957,4.19542,0.441726
1.62024e+09,0.571822,2.93386e-07,3,7,0,-1.62024e+09,-0.306945,0.0100041,1.99992,2.24957,4.19543,0.441726
1.62024e+09,1,2.93386e-07,1,1,0,-1.62024e+09,-0.306945,0.0100041,1.99992,2.24957,4.19543,0.441726
1.62024e+09,0.740513,2.93386e-07,1,1,0,-1.62024e+09,-0.306945,0.0100041,1.99992,2.24957,4.19543,0.441726
1.62024e+09,0.492384,2.93386e-07,4,15,0,-1.62024e+09,-0.306945,0.0100041,1.99992,2.24957,4.19543,0.441726
1.62024e+09,0.456358,2.93386e-07,4,15,0,-1.62024e+09,-0.306945,0.0100041,1.99992,2.24957,4.19543,0.441726
1.62024e+09,0.949848,2.93386e-07,1,1,0,-1.62024e+09,-0.306945,0.0100041,1.99992,2.24957,4.19543,0.441726
1.62024e+09,0.784771,2.93386e-07,1,1,0,-1.62024e+09,-0.306945,0.0100041,1.99992,2.24957,4.19543,0.441726
1.62024e+09,1,2.93386e-07,1,1,0,-1.62024e+09,-0.306945,0.0100041,1.99992,2.24957,4.19544,0.441726
1.62025e+09,0.123794,2.93386e-07,6,63,0,-1.62024e+09,-0.306945,0.0100041,1.99992,2.24957,4.19545,0.441726
1.62025e+09,0.785563,2.93386e-07,2,3,0,-1.62025e+09,-0.306945,0.0100041,1.99992,2.24957,4.19545,0.441726
1.62025e+09,1,2.93386e-07,1,1,0,-1.62025e+09,-0.306945,0.0100041,1.99992,2.24957,4.19545,0.441726
1.62025e+09,0.712467,2.93386e-07,2,3,0,-1.62025e+09,-0.306945,0.0100041,1.99992,2.24957,4.19545,0.441726
1.62025e+09,0.0217662,2.93386e-07,8,255,0,-1.62025e+09,-0.306945,0.0100041,1.99992,2.24957,4.19546,0.441726
1.62025e+09,0.888009,2.93386e-07,2,3,0,-1.62025e+09,-0.306945,0.0100041,1.99992,2.24957,4.19547,0.441725
1.62025e+09,0.224555,2.93386e-07,4,15,0,-1.62025e+09,-0.306945,0.0100041,1.99992,2.24957,4.19547,0.441725
1.62025e+09,1,2.93386e-07,1,1,0,-1.62025e+09,-0.306945,0.0100041,1.99992,2.24957,4.19547,0.441725
1.62025e+09,0.696843,2.93386e-07,1,1,0,-1.62025e+09,-0.306945,0.0100041,1.99992,2.24957,4.19547,0.441725
1.62025e+09,0.822813,2.93386e-07,1,1,0,-1.62025e+09,-0.306945,0.0100041,1.99992,2.24957,4.19547,0.441725
1.62026e+09,0.7857,2.93386e-07,2,3,0,-1.62025e+09,-0.306945,0.0100041,1.99992,2.24957,4.19548,0.441725
1.62026e+09,0.211486,2.93386e-07,5,31,0,-1.62026e+09,-0.306945,0.0100041,1.99992,2.24957,4.19549,0.441725
1.62026e+09,0.837191,2.93386e-07,3,7,0,-1.62026e+09,-0.306945,0.0100041,1.99992,2.24957,4.1955,0.441725
1.62026e+09,0.898514,2.93386e-07,1,1,0,-1.62026e+09,-0.306945,0.0100041,1.99992,2.24957,4.1955,0.441725
1.62026e+09,0.590554,2.93386e-07,2,3,0,-1.62026e+09,-0.306945,0.0100041,1.99992,2.24957,4.1955,0.441725
1.62026e+09,0.93049,2.93386e-07,2,3,0,-1.62026e+09,-0.306945,0.0100041,1.99992,2.24957,4.19551,0.441725
1.62026e+09,1,2.93386e-07,1,1,0,-1.62026e+09,-0.306945,0.0100041,1.99992,2.24957,4.19551,0.441725
1.62027e+09,0.664036,2.93386e-07,1,1,0,-1.62026e+09,-0.306945,0.0100041,1.99992,2.24957,4.19551,0.441725
1.62027e+09,0.598674,2.93386e-07,3,7,0,-1.62027e+09,-0.306945,0.0100041,1.99992,2.24957,4.19551,0.441725
1.62027e+09,0.538992,2.93386e-07,1,1,0,-1.62027e+09,-0.306945,0.0100041,1.99992,2.24957,4.19552,0.441725
1.62027e+09,1,2.93386e-07,2,3,0,-1.62027e+09,-0.306945,0.0100041,1.99992,2.24957,4.19552,0.441725
1.62027e+09,0.692591,2.93386e-07,1,1,0,-1.62027e+09,-0.306945,0.0100041,1.99992,2.24957,4.19552,0.441725
1.62027e+09,1,2.93386e-07,1,1,0,-1.62027e+09,-0.306945,0.0100041,1.99992,2.24957,4.19552,0.441725
1.62027e+09,0.748284,2.93386e-07,2,3,0,-1.62027e+09,-0.306945,0.0100041,1.99992,2.24957,4.19552,0.441725
1.62027e+09,0.919166,2.93386e-07,1,1,0,-1.62027e+09,-0.306945,0.0100041,1.99992,2.24957,4.19552,0.441725
1.62027e+09,0.938869,2.93386e-07,1,1,0,-1.62027e+09,-0.306945,0.0100041,1.99992,2.24957,4.19552,0.441725
1.62027e+09,0.794078,2.93386e-07,2,3,0,-1.62027e+09,-0.306945,0.0100041,1.99992,2.24957,4.19552,0.441725
1.62027e+09,0.914986,2.93386e-07,3,7,0,-1.62027e+09,-0.306945,0.0100041,1.99992,2.24957,4.19553,0.441725
1.62027e+09,0.831906,2.93386e-07,2,3,0,-1.62027e+09,-0.306945,0.0100041,1.99992,2.24957,4.19553,0.441725
1.62027e+09,0.437928,2.93386e-07,4,15,0,-1.62027e+09,-0.306945,0.0100041,1.99992,2.24957,4.19553,0.441725
