# stan_version_major = 2
# stan_version_minor = 24
# stan_version_patch = 0
# model = lognormal_inf_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 4
# data
#   file = /home/george/OneDrive/OPTIMLab/Grants/Aerosols/code/aerosols/temp.data.R
# init = /home/george/OneDrive/OPTIMLab/Grants/Aerosols/code/aerosols/temp.init.R
# random
#   seed = 207132
# output
#   file = output-4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu_mu,mu_sigma,sigma_alpha,sigma_beta,mu,sigma
# Adaptation terminated
# Step size = 0.000125181
# Diagonal elements of inverse mass matrix:
# 9.9013e-06, 9.90207e-06, 9.9018e-06, 9.90191e-06, 9.96438e-06, 0.0101128
1.3736e+09,0.828513,0.000125181,2,3,0,-1.3736e+09,-0.374586,0.0101637,1.99611,2.25043,-1.06143,1.23542
1.3736e+09,0.908258,0.000125181,1,1,0,-1.3736e+09,-0.374585,0.0101637,1.99612,2.25043,-1.06143,1.23519
1.3736e+09,0.912181,0.000125181,1,1,0,-1.3736e+09,-0.374585,0.0101637,1.99612,2.25043,-1.06143,1.23498
1.3736e+09,0.827469,0.000125181,2,3,0,-1.3736e+09,-0.374584,0.0101637,1.99612,2.25043,-1.06143,1.23474
1.3736e+09,0.662478,0.000125181,2,3,0,-1.3736e+09,-0.374584,0.0101637,1.99612,2.25043,-1.06143,1.23474
1.3736e+09,0.909898,0.000125181,1,1,0,-1.3736e+09,-0.374584,0.0101637,1.99612,2.25043,-1.06143,1.23452
1.3736e+09,0.596048,0.000125181,3,7,0,-1.3736e+09,-0.374586,0.0101637,1.99612,2.25044,-1.06143,1.23362
1.3736e+09,0.152749,0.000125181,4,15,0,-1.3736e+09,-0.374586,0.0101637,1.99612,2.25044,-1.06143,1.23338
1.3736e+09,0.908016,0.000125181,1,1,0,-1.3736e+09,-0.374586,0.0101637,1.99612,2.25044,-1.06143,1.23316
1.3736e+09,0.909064,0.000125181,1,1,0,-1.3736e+09,-0.374586,0.0101637,1.99612,2.25044,-1.06143,1.23294
1.3736e+09,0.826086,0.000125181,2,3,0,-1.3736e+09,-0.374586,0.0101637,1.99612,2.25044,-1.06143,1.2327
1.3736e+09,0.824145,0.000125181,2,3,0,-1.3736e+09,-0.374587,0.0101637,1.99612,2.25044,-1.06143,1.23246
1.37361e+09,0.59213,0.000125181,3,7,0,-1.3736e+09,-0.374586,0.0101637,1.99612,2.25043,-1.06143,1.23036
1.37361e+09,0.912407,0.000125181,1,1,0,-1.37361e+09,-0.374586,0.0101637,1.99612,2.25043,-1.06143,1.23015
1.37361e+09,0.903405,0.000125181,1,1,0,-1.37361e+09,-0.374586,0.0101637,1.99612,2.25043,-1.06143,1.22991
1.37361e+09,0.825563,0.000125181,2,3,0,-1.37361e+09,-0.374586,0.0101637,1.99612,2.25044,-1.06143,1.22967
1.37361e+09,0.145555,0.000125181,5,31,0,-1.37361e+09,-0.374586,0.0101637,1.99612,2.25043,-1.06143,1.22945
1.37361e+09,0.910832,0.000125181,1,1,0,-1.37361e+09,-0.374585,0.0101637,1.99612,2.25043,-1.06143,1.22924
1.37361e+09,0.145449,0.000125181,5,31,0,-1.37361e+09,-0.374585,0.0101637,1.99612,2.25043,-1.06143,1.22904
1.37361e+09,0.909666,0.000125181,1,1,0,-1.37361e+09,-0.374585,0.0101637,1.99612,2.25043,-1.06143,1.22883
1.37361e+09,0.913268,0.000125181,1,1,0,-1.37361e+09,-0.374585,0.0101637,1.99612,2.25044,-1.06143,1.22862
1.37361e+09,0.586144,0.000125181,3,7,0,-1.37361e+09,-0.374585,0.0101637,1.99612,2.25044,-1.06143,1.22839
1.37361e+09,0.821497,0.000125181,2,3,0,-1.37361e+09,-0.374584,0.0101637,1.99612,2.25044,-1.06143,1.22745
1.37361e+09,0.903998,0.000125181,1,1,0,-1.37361e+09,-0.374585,0.0101637,1.99612,2.25044,-1.06143,1.22722
1.37361e+09,0.906945,0.000125181,1,1,0,-1.37361e+09,-0.374584,0.0101637,1.99612,2.25044,-1.06143,1.227
1.37361e+09,0.904573,0.000125181,1,1,0,-1.37361e+09,-0.374585,0.0101637,1.99612,2.25044,-1.06143,1.22677
1.37362e+09,0.908946,0.000125181,1,1,0,-1.37361e+09,-0.374584,0.0101637,1.99612,2.25044,-1.06143,1.22656
1.37362e+09,0.90608,0.000125181,1,1,0,-1.37362e+09,-0.374584,0.0101637,1.99612,2.25044,-1.06143,1.22633
1.37362e+09,0.583616,0.000125181,3,7,0,-1.37362e+09,-0.374585,0.0101637,1.99612,2.25044,-1.06143,1.22543
1.37362e+09,0.907021,0.000125181,1,1,0,-1.37362e+09,-0.374585,0.0101637,1.99612,2.25044,-1.06143,1.22543
1.37362e+09,0.581002,0.000125181,3,7,0,-1.37362e+09,-0.374586,0.0101637,1.99612,2.25044,-1.06143,1.2252
1.37362e+09,0.143115,0.000125181,5,31,0,-1.37362e+09,-0.374586,0.0101637,1.99612,2.25044,-1.06143,1.22497
1.37362e+09,0.908986,0.000125181,1,1,0,-1.37362e+09,-0.374587,0.0101637,1.99612,2.25044,-1.06143,1.22476
1.37362e+09,0.818647,0.000125181,2,3,0,-1.37362e+09,-0.374588,0.0101637,1.99612,2.25044,-1.06143,1.22382
1.37362e+09,0.904114,0.000125181,1,1,0,-1.37362e+09,-0.374588,0.0101637,1.99612,2.25044,-1.06143,1.22382
1.37362e+09,0.903881,0.000125181,1,1,0,-1.37362e+09,-0.374588,0.0101637,1.99612,2.25044,-1.06143,1.22359
1.37362e+09,0.905572,0.000125181,1,1,0,-1.37362e+09,-0.374588,0.0101637,1.99612,2.25044,-1.06143,1.22359
1.37362e+09,0.293929,0.000125181,4,15,0,-1.37362e+09,-0.374587,0.0101637,1.99612,2.25044,-1.06143,1.22337
1.37364e+09,0.142132,0.000125181,5,31,0,-1.37362e+09,-0.374582,0.0101637,1.99613,2.25044,-1.06143,1.21493
1.37364e+09,0.900673,0.000125181,1,1,0,-1.37364e+09,-0.374582,0.0101637,1.99613,2.25044,-1.06143,1.21471
1.37364e+09,0.901937,0.000125181,1,1,0,-1.37364e+09,-0.374583,0.0101637,1.99613,2.25044,-1.06143,1.21449
1.37364e+09,0.809681,0.000125181,2,3,0,-1.37364e+09,-0.374584,0.0101637,1.99613,2.25044,-1.06143,1.21355
1.37364e+09,0.808572,0.000125181,2,3,0,-1.37364e+09,-0.374583,0.0101637,1.99613,2.25044,-1.06143,1.21332
1.37364e+09,0.562298,0.000125181,3,7,0,-1.37364e+09,-0.374583,0.0101637,1.99613,2.25044,-1.06143,1.21239
1.37365e+09,0.136311,0.000125181,5,31,0,-1.37364e+09,-0.374585,0.0101637,1.99613,2.25045,-1.06143,1.21019
1.37365e+09,0.900243,0.000125181,1,1,0,-1.37365e+09,-0.374585,0.0101637,1.99613,2.25045,-1.06142,1.20997
1.37365e+09,0.908405,0.000125181,1,1,0,-1.37365e+09,-0.374585,0.0101637,1.99613,2.25045,-1.06142,1.20978
1.37366e+09,0.298947,0.000125181,3,7,0,-1.37365e+09,-0.374583,0.0101637,1.99613,2.25046,-1.06142,1.20595
1.37366e+09,0.550984,0.000125181,3,7,0,-1.37366e+09,-0.374583,0.0101637,1.99613,2.25046,-1.06142,1.20573
1.37366e+09,0.274628,0.000125181,4,15,0,-1.37366e+09,-0.374582,0.0101637,1.99613,2.25046,-1.06142,1.20548
1.37366e+09,0.274354,0.000125181,4,15,0,-1.37366e+09,-0.37458,0.0101637,1.99613,2.25045,-1.06142,1.20329
1.37366e+09,0.889341,0.000125181,1,1,0,-1.37366e+09,-0.374579,0.0101637,1.99613,2.25046,-1.06142,1.20305
1.37367e+09,0.797276,0.000125181,2,3,0,-1.37366e+09,-0.374579,0.0101637,1.99613,2.25046,-1.06142,1.2021
1.37367e+09,0.544376,0.000125181,3,7,0,-1.37367e+09,-0.374579,0.0101637,1.99613,2.25046,-1.06142,1.20188
1.37367e+09,0.895395,0.000125181,1,1,0,-1.37367e+09,-0.374579,0.0101637,1.99613,2.25046,-1.06142,1.20166
1.37367e+09,0.795326,0.000125181,2,3,0,-1.37367e+09,-0.374578,0.0101637,1.99613,2.25045,-1.06142,1.2007
1.37367e+09,0.793449,0.000125181,2,3,0,-1.37367e+09,-0.374578,0.0101637,1.99613,2.25045,-1.06142,1.2007
1.37367e+09,0.794758,0.000125181,2,3,0,-1.37367e+09,-0.374577,0.0101637,1.99613,2.25045,-1.06142,1.20046
1.37367e+09,0.891609,0.000125181,1,1,0,-1.37367e+09,-0.374577,0.0101637,1.99613,2.25045,-1.06142,1.20023
1.37367e+09,0.890969,0.000125181,1,1,0,-1.37367e+09,-0.374577,0.0101637,1.99612,2.25046,-1.06142,1.20001
1.37367e+09,0.893134,0.000125181,1,1,0,-1.37367e+09,-0.374577,0.0101637,1.99612,2.25046,-1.06142,1.20001
1.37367e+09,0.891919,0.000125181,1,1,0,-1.37367e+09,-0.374577,0.0101637,1.99612,2.25046,-1.06142,1.19978
1.37367e+09,0.888038,0.000125181,1,1,0,-1.37367e+09,-0.374577,0.0101637,1.99613,2.25046,-1.06142,1.19955
1.37367e+09,0.539602,0.000125181,3,7,0,-1.37367e+09,-0.374577,0.0101637,1.99613,2.25046,-1.06142,1.19931
1.37367e+09,0.793608,0.000125181,2,3,0,-1.37367e+09,-0.374576,0.0101637,1.99613,2.25046,-1.06142,1.19836
1.37367e+09,0.792077,0.000125181,2,3,0,-1.37367e+09,-0.374576,0.0101637,1.99613,2.25046,-1.06142,1.19812
1.37367e+09,0.897566,0.000125181,1,1,0,-1.37367e+09,-0.374576,0.0101637,1.99613,2.25046,-1.06142,1.19791
1.37368e+09,0.799351,0.000125181,2,3,0,-1.37367e+09,-0.374575,0.0101637,1.99613,2.25046,-1.06142,1.19702
1.37368e+09,0.60496,0.000125181,2,3,0,-1.37368e+09,-0.374572,0.0101637,1.99612,2.25046,-1.06142,1.19606
1.37369e+09,0.264349,0.000125181,4,15,0,-1.37368e+09,-0.374575,0.0101637,1.99612,2.25046,-1.06142,1.1922
1.37369e+09,0.787348,0.000125181,2,3,0,-1.37369e+09,-0.374576,0.0101637,1.99612,2.25046,-1.06142,1.19197
1.37369e+09,0.879811,0.000125181,1,1,0,-1.37369e+09,-0.374576,0.0101637,1.99612,2.25046,-1.06142,1.19173
1.37369e+09,0.785642,0.000125181,2,3,0,-1.37369e+09,-0.374577,0.0101637,1.99612,2.25046,-1.06142,1.19147
1.37369e+09,0.786132,0.000125181,2,3,0,-1.37369e+09,-0.374576,0.0101637,1.99612,2.25046,-1.06142,1.19052
1.37369e+09,0.881485,0.000125181,1,1,0,-1.37369e+09,-0.374576,0.0101637,1.99612,2.25046,-1.06142,1.19028
1.37369e+09,0.889573,0.000125181,1,1,0,-1.37369e+09,-0.374577,0.0101637,1.99612,2.25046,-1.06142,1.19006
1.37369e+09,0.782752,0.000125181,2,3,0,-1.37369e+09,-0.374577,0.0101637,1.99612,2.25046,-1.06142,1.18981
1.37369e+09,0.884644,0.000125181,1,1,0,-1.37369e+09,-0.374577,0.0101637,1.99612,2.25046,-1.06142,1.18958
1.37369e+09,0.88164,0.000125181,1,1,0,-1.37369e+09,-0.374577,0.0101637,1.99612,2.25046,-1.06142,1.18935
1.37369e+09,0.886562,0.000125181,1,1,0,-1.37369e+09,-0.374577,0.0101637,1.99612,2.25046,-1.06142,1.18935
1.37369e+09,0.77953,0.000125181,2,3,0,-1.37369e+09,-0.374576,0.0101637,1.99612,2.25046,-1.06142,1.1891
1.37369e+09,0.782921,0.000125181,2,3,0,-1.37369e+09,-0.374575,0.0101637,1.99612,2.25046,-1.06142,1.18887
1.37369e+09,0.880393,0.000125181,1,1,0,-1.37369e+09,-0.374574,0.0101637,1.99612,2.25046,-1.06142,1.18863
1.37369e+09,0.877783,0.000125181,1,1,0,-1.37369e+09,-0.374574,0.0101637,1.99612,2.25046,-1.06142,1.18839
1.3737e+09,0.520822,0.000125181,3,7,0,-1.37369e+09,-0.374574,0.0101637,1.99612,2.25046,-1.06141,1.18739
1.3737e+09,0.879758,0.000125181,1,1,0,-1.3737e+09,-0.374575,0.0101637,1.99612,2.25046,-1.06141,1.18715
1.3737e+09,0.881137,0.000125181,1,1,0,-1.3737e+09,-0.374575,0.0101637,1.99612,2.25046,-1.06141,1.18692
1.3737e+09,0.77666,0.000125181,2,3,0,-1.3737e+09,-0.374576,0.0101637,1.99611,2.25046,-1.06142,1.18593
1.3737e+09,0.876762,0.000125181,1,1,0,-1.3737e+09,-0.374576,0.0101637,1.99611,2.25046,-1.06142,1.18568
1.3737e+09,0.884531,0.000125181,1,1,0,-1.3737e+09,-0.374576,0.0101637,1.99611,2.25046,-1.06142,1.18546
1.3737e+09,0.78142,0.000125181,2,3,0,-1.3737e+09,-0.374576,0.0101637,1.99611,2.25046,-1.06142,1.18519
1.3737e+09,0.880475,0.000125181,1,1,0,-1.3737e+09,-0.374577,0.0101637,1.99611,2.25046,-1.06142,1.18496
1.3737e+09,0.881827,0.000125181,1,1,0,-1.3737e+09,-0.374576,0.0101637,1.99611,2.25046,-1.06142,1.18473
1.3737e+09,0.778896,0.000125181,2,3,0,-1.3737e+09,-0.374577,0.0101637,1.99611,2.25046,-1.06142,1.1845
1.3737e+09,0.252306,0.000125181,4,15,0,-1.3737e+09,-0.374578,0.0101637,1.99611,2.25046,-1.06142,1.18425
1.3737e+09,0.878986,0.000125181,1,1,0,-1.3737e+09,-0.374577,0.0101637,1.99611,2.25046,-1.06141,1.18402
1.37371e+09,0.513245,0.000125181,3,7,0,-1.3737e+09,-0.374579,0.0101637,1.99611,2.25046,-1.06141,1.18178
1.37371e+09,0.873637,0.000125181,1,1,0,-1.37371e+09,-0.374578,0.0101637,1.99611,2.25046,-1.06141,1.18154
1.37371e+09,0.875402,0.000125181,1,1,0,-1.37371e+09,-0.374578,0.0101637,1.99611,2.25046,-1.06141,1.18131
1.37371e+09,0.876786,0.000125181,1,1,0,-1.37371e+09,-0.374579,0.0101637,1.99611,2.25046,-1.06141,1.18107
1.37371e+09,0.770621,0.000125181,2,3,0,-1.37371e+09,-0.374579,0.0101637,1.99611,2.25046,-1.06141,1.18008
1.37372e+09,0.507171,0.000125181,3,7,0,-1.37371e+09,-0.37458,0.0101637,1.99611,2.25046,-1.06141,1.17619
1.37372e+09,0.766383,0.000125181,2,3,0,-1.37372e+09,-0.374579,0.0101637,1.99611,2.25046,-1.06141,1.17521
1.37372e+09,0.763832,0.000125181,2,3,0,-1.37372e+09,-0.374579,0.0101637,1.99611,2.25046,-1.06141,1.17496
1.37373e+09,0.497668,0.000125181,3,7,0,-1.37372e+09,-0.37458,0.0101637,1.99611,2.25046,-1.06141,1.17471
1.37373e+09,0.498142,0.000125181,3,7,0,-1.37373e+09,-0.37458,0.0101637,1.99611,2.25046,-1.06141,1.17444
1.37373e+09,0.763969,0.000125181,2,3,0,-1.37373e+09,-0.374578,0.0101637,1.99611,2.25046,-1.06142,1.17419
1.37373e+09,0.764774,0.000125181,2,3,0,-1.37373e+09,-0.374578,0.0101637,1.99611,2.25046,-1.06141,1.17393
1.37373e+09,0.761078,0.000125181,2,3,0,-1.37373e+09,-0.374578,0.0101637,1.99611,2.25046,-1.06141,1.17393
1.37373e+09,0.496765,0.000125181,3,7,0,-1.37373e+09,-0.374579,0.0101637,1.99611,2.25045,-1.06142,1.17288
1.37373e+09,0.761312,0.000125181,2,3,0,-1.37373e+09,-0.374579,0.0101637,1.99611,2.25046,-1.06141,1.17264
1.37373e+09,0.867626,0.000125181,1,1,0,-1.37373e+09,-0.374578,0.0101637,1.9961,2.25046,-1.06141,1.1724
1.37374e+09,0.0571644,0.000125181,6,63,0,-1.37373e+09,-0.374576,0.0101637,1.9961,2.25045,-1.06141,1.17007
1.37374e+09,0.758195,0.000125181,2,3,0,-1.37374e+09,-0.374576,0.0101637,1.9961,2.25045,-1.06141,1.16983
1.37374e+09,0.869483,0.000125181,1,1,0,-1.37374e+09,-0.374576,0.0101637,1.9961,2.25045,-1.06141,1.16959
1.37374e+09,0.760125,0.000125181,2,3,0,-1.37374e+09,-0.374576,0.0101637,1.9961,2.25046,-1.06141,1.16862
1.37374e+09,0.755543,0.000125181,2,3,0,-1.37374e+09,-0.374577,0.0101637,1.9961,2.25046,-1.06141,1.16762
1.37374e+09,0.868783,0.000125181,1,1,0,-1.37374e+09,-0.374578,0.0101637,1.9961,2.25046,-1.06141,1.16739
1.37374e+09,0.753133,0.000125181,2,3,0,-1.37374e+09,-0.374578,0.0101637,1.9961,2.25046,-1.06141,1.16713
1.37374e+09,0.753901,0.000125181,2,3,0,-1.37374e+09,-0.374577,0.0101637,1.9961,2.25046,-1.06141,1.16689
1.37375e+09,0.4839,0.000125181,3,7,0,-1.37374e+09,-0.374576,0.0101637,1.99611,2.25046,-1.06141,1.1659
1.37375e+09,0.233631,0.000125181,4,15,0,-1.37375e+09,-0.374576,0.0101637,1.99611,2.25046,-1.06141,1.16568
1.37375e+09,0.752765,0.000125181,2,3,0,-1.37375e+09,-0.374576,0.0101637,1.99611,2.25046,-1.06141,1.16542
1.37375e+09,0.755226,0.000125181,2,3,0,-1.37375e+09,-0.374576,0.0101637,1.99611,2.25046,-1.06141,1.16518
1.37375e+09,0.751296,0.000125181,2,3,0,-1.37375e+09,-0.374577,0.0101637,1.99611,2.25046,-1.06141,1.16493
1.37375e+09,0.868007,0.000125181,1,1,0,-1.37375e+09,-0.374577,0.0101637,1.99611,2.25046,-1.06141,1.16493
1.37375e+09,0.749309,0.000125181,2,3,0,-1.37375e+09,-0.374576,0.0101637,1.99611,2.25046,-1.06141,1.16468
1.37375e+09,0.750348,0.000125181,2,3,0,-1.37375e+09,-0.374576,0.0101637,1.99611,2.25045,-1.06141,1.16367
1.37375e+09,0.759017,0.000125181,2,3,0,-1.37375e+09,-0.374576,0.0101637,1.99611,2.25046,-1.06141,1.16275
1.37377e+09,0.0466135,0.000125181,5,37,1,-1.37375e+09,-0.374579,0.0101637,1.99611,2.25045,-1.06141,1.15642
1.37377e+09,0.738909,0.000125181,2,3,0,-1.37377e+09,-0.374579,0.0101637,1.99611,2.25045,-1.06141,1.1554
1.37377e+09,0.739308,0.000125181,2,3,0,-1.37377e+09,-0.374579,0.0101637,1.99611,2.25045,-1.06141,1.1544
1.37377e+09,0.734596,0.000125181,2,3,0,-1.37377e+09,-0.37458,0.0101637,1.99611,2.25045,-1.06141,1.15414
1.37377e+09,0.859537,0.000125181,1,1,0,-1.37377e+09,-0.37458,0.0101637,1.99611,2.25045,-1.0614,1.1539
1.37377e+09,0.73571,0.000125181,2,3,0,-1.37377e+09,-0.37458,0.0101637,1.99611,2.25045,-1.0614,1.15364
1.37378e+09,0.853506,0.000125181,1,1,0,-1.37377e+09,-0.37458,0.0101637,1.99611,2.25045,-1.0614,1.1534
1.37378e+09,0.848795,0.000125181,1,1,0,-1.37378e+09,-0.37458,0.0101637,1.99611,2.25045,-1.0614,1.15315
1.37378e+09,0.459638,0.000125181,3,7,0,-1.37378e+09,-0.37458,0.0101637,1.99611,2.25045,-1.0614,1.15315
1.37378e+09,0.85402,0.000125181,1,1,0,-1.37378e+09,-0.37458,0.0101637,1.99611,2.25045,-1.0614,1.15291
1.37378e+09,0.733994,0.000125181,2,3,0,-1.37378e+09,-0.37458,0.0101637,1.99611,2.25045,-1.0614,1.15265
1.37378e+09,0.733861,0.000125181,2,3,0,-1.37378e+09,-0.374579,0.0101637,1.99611,2.25045,-1.0614,1.1524
1.37378e+09,0.860624,0.000125181,1,1,0,-1.37378e+09,-0.374579,0.0101637,1.99611,2.25045,-1.0614,1.15217
1.37378e+09,0.852361,0.000125181,1,1,0,-1.37378e+09,-0.37458,0.0101637,1.99611,2.25045,-1.0614,1.15192
1.37378e+09,0.457563,0.000125181,3,7,0,-1.37378e+09,-0.37458,0.0101637,1.99611,2.25045,-1.0614,1.15168
1.37378e+09,0.736973,0.000125181,2,3,0,-1.37378e+09,-0.37458,0.0101637,1.99611,2.25045,-1.0614,1.15144
1.37378e+09,0.734985,0.000125181,2,3,0,-1.37378e+09,-0.37458,0.0101637,1.99611,2.25045,-1.0614,1.1512
1.37378e+09,0.219101,0.000125181,4,15,0,-1.37378e+09,-0.37458,0.0101637,1.99611,2.25045,-1.0614,1.15093
1.37378e+09,0.851983,0.000125181,1,1,0,-1.37378e+09,-0.37458,0.0101637,1.99611,2.25045,-1.0614,1.15069
1.37378e+09,0.73242,0.000125181,2,3,0,-1.37378e+09,-0.37458,0.0101637,1.99611,2.25045,-1.0614,1.15042
1.37378e+09,0.853028,0.000125181,1,1,0,-1.37378e+09,-0.37458,0.0101637,1.99611,2.25045,-1.0614,1.15018
1.37379e+09,0.105533,0.000125181,5,31,0,-1.37378e+09,-0.374582,0.0101637,1.9961,2.25045,-1.0614,1.1461
1.37379e+09,0.85216,0.000125181,1,1,0,-1.37379e+09,-0.374583,0.0101637,1.9961,2.25045,-1.0614,1.14587
1.37379e+09,0.0444496,0.000125181,5,36,1,-1.37379e+09,-0.374582,0.0101637,1.9961,2.25045,-1.0614,1.1456
1.3738e+09,0.852192,0.000125181,1,1,0,-1.37379e+09,-0.374582,0.0101637,1.9961,2.25045,-1.0614,1.14537
1.3738e+09,0.724478,0.000125181,2,3,0,-1.3738e+09,-0.374582,0.0101637,1.9961,2.25045,-1.0614,1.14512
1.3738e+09,0.843474,0.000125181,1,1,0,-1.3738e+09,-0.374582,0.0101637,1.9961,2.25045,-1.0614,1.14487
1.3738e+09,0.724591,0.000125181,2,3,0,-1.3738e+09,-0.374583,0.0101637,1.9961,2.25045,-1.0614,1.14462
1.3738e+09,0.846678,0.000125181,1,1,0,-1.3738e+09,-0.374583,0.0101637,1.9961,2.25045,-1.0614,1.14462
1.3738e+09,0.722887,0.000125181,2,3,0,-1.3738e+09,-0.374582,0.0101637,1.9961,2.25045,-1.0614,1.14436
1.3738e+09,0.724476,0.000125181,2,3,0,-1.3738e+09,-0.374583,0.0101637,1.9961,2.25045,-1.0614,1.14335
1.3738e+09,0.72515,0.000125181,2,3,0,-1.3738e+09,-0.374583,0.0101637,1.9961,2.25045,-1.0614,1.14307
1.3738e+09,0.841334,0.000125181,1,1,0,-1.3738e+09,-0.374584,0.0101637,1.9961,2.25045,-1.0614,1.14282
1.3738e+09,0.850432,0.000125181,1,1,0,-1.3738e+09,-0.374584,0.0101637,1.9961,2.25045,-1.0614,1.14258
1.3738e+09,0.840305,0.000125181,1,1,0,-1.3738e+09,-0.374584,0.0101637,1.9961,2.25045,-1.0614,1.14233
1.3738e+09,0.723151,0.000125181,2,3,0,-1.3738e+09,-0.374584,0.0101637,1.9961,2.25045,-1.0614,1.14205
1.3738e+09,0.844551,0.000125181,1,1,0,-1.3738e+09,-0.374584,0.0101637,1.9961,2.25045,-1.0614,1.14181
1.3738e+09,0.0427618,0.000125181,5,36,1,-1.3738e+09,-0.374584,0.0101637,1.9961,2.25045,-1.0614,1.14153
1.37381e+09,0.439182,0.000125181,3,7,0,-1.3738e+09,-0.374584,0.0101637,1.9961,2.25045,-1.0614,1.14126
1.37381e+09,0.842847,0.000125181,1,1,0,-1.37381e+09,-0.374584,0.0101637,1.9961,2.25045,-1.0614,1.14126
1.37381e+09,0.504658,0.000125181,2,3,0,-1.37381e+09,-0.374585,0.0101637,1.9961,2.25045,-1.0614,1.14101
1.37381e+09,0.209379,0.000125181,4,15,0,-1.37381e+09,-0.374586,0.0101637,1.9961,2.25045,-1.0614,1.13993
1.37381e+09,0.501761,0.000125181,2,3,0,-1.37381e+09,-0.374584,0.0101637,1.9961,2.25045,-1.06139,1.1389
1.37381e+09,0.711479,0.000125181,2,3,0,-1.37381e+09,-0.374584,0.0101637,1.9961,2.25044,-1.06139,1.13863
1.37381e+09,0.712404,0.000125181,2,3,0,-1.37381e+09,-0.374584,0.0101637,1.9961,2.25044,-1.06139,1.13863
1.37381e+09,0.713377,0.000125181,2,3,0,-1.37381e+09,-0.374584,0.0101637,1.9961,2.25044,-1.06139,1.13863
1.37381e+09,0.714453,0.000125181,2,3,0,-1.37381e+09,-0.374584,0.0101637,1.9961,2.25044,-1.0614,1.13838
1.37381e+09,0.842512,0.000125181,1,1,0,-1.37381e+09,-0.374584,0.0101637,1.9961,2.25044,-1.06139,1.13813
1.37381e+09,0.714225,0.000125181,2,3,0,-1.37381e+09,-0.374582,0.0101637,1.9961,2.25044,-1.06139,1.13788
1.37382e+09,0.432567,0.000125181,3,7,0,-1.37381e+09,-0.374582,0.0101637,1.9961,2.25044,-1.06139,1.13685
1.37382e+09,0.71229,0.000125181,2,3,0,-1.37382e+09,-0.374581,0.0101637,1.9961,2.25044,-1.06139,1.13582
1.37382e+09,0.713007,0.000125181,2,3,0,-1.37382e+09,-0.374582,0.0101637,1.9961,2.25044,-1.06139,1.13554
1.37382e+09,0.428581,0.000125181,3,7,0,-1.37382e+09,-0.374581,0.0101637,1.9961,2.25044,-1.06139,1.13529
1.37382e+09,0.4283,0.000125181,3,7,0,-1.37382e+09,-0.374581,0.0101637,1.9961,2.25044,-1.06139,1.13504
1.37382e+09,0.712058,0.000125181,2,3,0,-1.37382e+09,-0.374581,0.0101637,1.9961,2.25044,-1.06139,1.1348
1.37382e+09,0.707889,0.000125181,2,3,0,-1.37382e+09,-0.37458,0.0101637,1.9961,2.25044,-1.06139,1.13454
1.37383e+09,0.203242,0.000125181,4,15,0,-1.37382e+09,-0.37458,0.0101637,1.99611,2.25045,-1.06139,1.13219
1.37383e+09,0.833017,0.000125181,1,1,0,-1.37383e+09,-0.37458,0.0101637,1.99611,2.25045,-1.06139,1.13219
1.37383e+09,0.422768,0.000125181,3,7,0,-1.37383e+09,-0.374579,0.0101637,1.99611,2.25045,-1.06139,1.13117
1.37383e+09,0.829559,0.000125181,1,1,0,-1.37383e+09,-0.374579,0.0101637,1.99611,2.25045,-1.06139,1.13092
1.37383e+09,0.420553,0.000125181,3,7,0,-1.37383e+09,-0.374578,0.0101637,1.99611,2.25045,-1.06139,1.1299
1.37384e+09,0.824372,0.000125181,1,1,0,-1.37383e+09,-0.374578,0.0101637,1.99611,2.25045,-1.06139,1.12964
1.37384e+09,0.0418623,0.000125181,5,35,1,-1.37384e+09,-0.374579,0.0101637,1.9961,2.25045,-1.06139,1.12856
1.37384e+09,0.702024,0.000125181,2,3,0,-1.37384e+09,-0.374579,0.0101637,1.9961,2.25045,-1.06139,1.12827
1.37384e+09,0.696933,0.000125181,2,3,0,-1.37384e+09,-0.374579,0.0101637,1.9961,2.25045,-1.06139,1.12722
1.37384e+09,0.19662,0.000125181,4,15,0,-1.37384e+09,-0.37458,0.0101637,1.9961,2.25045,-1.06139,1.12692
1.37384e+09,0.823047,0.000125181,1,1,0,-1.37384e+09,-0.37458,0.0101637,1.9961,2.25045,-1.06139,1.12692
1.37384e+09,0.831566,0.000125181,1,1,0,-1.37384e+09,-0.374579,0.0101637,1.9961,2.25045,-1.06139,1.12668
1.37384e+09,0.823742,0.000125181,1,1,0,-1.37384e+09,-0.374579,0.0101637,1.9961,2.25045,-1.06139,1.12642
